a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,label
-0.22555120939116205,-0.3129943316770038,1.0420830719813439,0.3181010410140408,1.4280966695954338,-0.0983170723345294,-0.9211429663765156,0.08196402141513821,1.6080392368489516,-2.008996581560621,-1.4323630202625957,1.375904059976227,-0.11349534570011059,2.8391937846067,1.0139699676912322,-0.40588523248271496,0.43629090990307695,-1.3273878261351275,0.23229968241898433,-1.2798334978846355,0
-2.0019321616407857,-1.3691957536260666,0.48896099783319574,-0.8798147478658236,-1.4884860358816916,-0.4789134751787538,0.04504332846622997,-1.0055248765405636,-2.263141374304227,-0.027121143115743422,0.10122291648925733,2.183787893094596,-0.4503677188434719,-1.1262862574613928,-0.9181159792278597,0.33415768756183273,-1.13393452854181,0.6549805869221863,-0.2342375133967577,-0.7379627338263149,1
-1.1383962681487036,-0.23532409856270267,0.17387602237504907,0.09376928377836759,0.6157160696610853,0.6820909900403854,-0.7815018926836558,0.15973552193916152,-0.3774750718802535,0.050117560907624446,-0.8569314672820608,0.25148231593233383,1.2587183350541433,-0.43578120349936905,0.20904654059110833,0.3423159793739469,-1.6074123712366064,-0.7109401835738601,1.5554221008705162,0.8737191818324381,0
-1.0943508774827255,-0.9352815817585047,-1.2212980920256054,-1.0902397201372913,-1.3019192430792372,1.1793514370811433,1.460963942259845,0.4808739330138787,0.526323915138041,-0.24555935637561277,-1.2827522725289475,2.458633158867246,1.7856436134889953,-0.24404924284796795,0.5081289422638974,-1.135190978968377,0.3303790668327413,-0.8618693471816982,-0.3282343239948195,-1.2431247322547558,1
0.9964808902620554,-1.12365334340317,0.9405472994347431,1.9616717953690872,0.45068221436683314,-0.45441717948898763,0.3944865527350374,-0.8095176322983696,-0.7933828764714711,-0.6892597737005601,0.48588805428743337,-1.8909772785346515,0.7943792481282662,-0.19195208638525538,-0.04492562622715865,0.4592586284039514,0.23267112221875408,0.6677921875816341,-3.337980760754516,0.4182235287250248,0
0.1535110713697572,-0.11635043006709776,1.4009562176048966,0.657471043570761,-1.4574828356066791,0.10827589968532794,0.35357941549784505,1.7476653609444257,2.070104856589227,0.6899374941152472,-0.7258299526586983,0.34692555114348317,-1.1092466730625092,1.3555955015571948,1.5950206666235742,-0.9002122803453438,0.5094049506883637,0.6237787576505404,-0.38617880985123,-1.4562560210312188,0
0.21803223393515134,0.569384956572385,1.2851267319168276,-0.5182023275900137,-0.31497370711655737,2.088646793544755,-0.9088051732448934,0.42293353829140123,-0.7802564292898525,-0.28335967163321074,0.4575249194686508,0.48813059076716586,0.9583979980462971,-0.04443903915094822,-0.07495782285848969,-1.2317168730558172,1.8751260432137107,0.357291586864005,-0.5308687585395413,-0.3606494859953214,0
0.13302455211110492,0.2528660788109386,1.1596467856806112,-0.7623643826113338,0.6332819545750127,0.10705919229632066,-0.21062678000110574,-0.5206734260153261,0.4400958816626027,-0.247395284139766,1.2628317203290678,-0.5829396729671875,1.831764444533461,-0.44962819941439036,-0.7182920126275646,0.3616134442352718,1.8736541694511502,0.835590192473786,-0.25622989522234063,0.5638558467949174,0
-0.6855064379936945,-0.17575338481019467,1.1767071034380967,-0.06859869626473224,-0.14017192469492898,0.761951027376283,0.17627122686558977,1.4241568204942225,-0.5065711050393736,-0.1443796356672979,-0.15303047173909703,1.1132163394661954,-1.0165801619938861,-0.3784153200824024,1.5261541875188576,0.18061064106690758,-1.1455938280518398,-1.4435302900905724,0.05385382672225842,1.3938284800977307,0
0.743606995461831,-1.204777898548831,0.1589007337463565,1.0976082930133797,0.7436079074468978,0.6082508535690401,-0.8490584786848152,0.4596891495592539,-2.415860187061181,1.0779342557162224,1.442590970162419,0.8086073085487109,1.1261751110945801,0.15647193612497076,-1.4658904390010765,-0.7244742764945834,0.04845220278179416,1.577655805724756,0.16733900361892168,-1.5052907941423517,1
2.5251981018234235,-0.1390379861202575,0.6260088552209696,0.7814868935920278,-1.7943902421749698,-1.1457358352172728,-0.15960295175525335,2.388165641819016,-0.4869315213065039,-0.40122107723721456,0.04818513947998783,-0.19819759558787206,-0.12712963485272835,-0.3059397657552966,0.6658458163352062,-0.3305468822312915,-0.45108176272655665,-0.6411032490752733,0.7772381536134173,-0.6701616491501124,1
0.3049065801650337,0.7400231864202079,-0.06515333002864931,0.1397349164800403,1.7089252888636133,0.6979312454206941,0.17069496559134653,-0.7167457729248785,0.8754547991027195,-0.21613973016965704,-2.305758396848821,-0.0535991028211247,0.5020442811450174,-0.35998167098383554,-1.2982902520940613,0.6603320477148199,0.7312099634504926,0.4170677564538086,-0.8892971727440808,-1.4569447511500115,0
0.27167460896884266,1.1283458063088767,-1.9430011308923936,-0.5536919142993928,0.6874548745764784,0.7654108589246424,0.36228981821784634,1.6902118568242117,-1.7933092080131567,0.34856493908525615,-1.1269952848177982,0.324760359057733,0.5492896004803689,0.9195988311408464,-0.2415293603407107,2.1729034418104893,-1.1097157139609468,0.6382031452898071,1.7604038483671867,-0.38771051056108985,0
-0.09465921587272669,0.09138905862358694,-0.576753287932569,-1.3818992112103903,-0.6110418724950486,0.8556326930816794,0.7866705955470735,0.3716151372900462,-1.5454127149979162,-1.754458330572627,-1.6825889800550144,-1.1875011444878416,-0.7812627077957932,0.5971352480023394,-0.851728167574186,-0.4863079380270668,0.9728957328316633,-0.09931521806310428,2.314115037204688,0.3033834078257945,1
0.8281346608505235,0.11867326870314134,0.47487315843792016,1.2063612937768384,1.6221372315000975,-0.26225696983115154,-0.8745051190508415,0.7858878795769045,1.0424775499087522,-0.24617099849862967,1.1829309469712963,0.11100814574832116,0.8196047814818793,-1.4749840380321229,0.4151957009782564,-0.36688360896004407,0.6424424492703368,1.8509238488914017,-0.12729699926851842,0.18752368950064238,1
0.6537370583527929,1.3936114263427442,-0.1485015284667097,-1.0016657212866469,0.44902023402068186,-1.537405482752791,0.1927441907086179,0.07352792704349835,0.11170831957861255,-0.2960590188271962,0.18597841902676968,-0.5542276637132116,1.3447090682377358,-1.0453441114518407,-1.0443165383959332,-1.5969622648981976,-0.41158959055871963,-2.607941191535831,1.4263920069402436,-1.2344197755297812,1
0.5456217797618305,1.9522854315759133,1.4187468533893015,1.2623019747999875,0.5229756716113244,-1.3674464238357433,-1.0929711631519834,-1.437717382613744,-0.4342356583165535,0.30335913116696894,0.0927358013860507,0.9040437559540159,0.8998642095694863,0.506466440170098,1.1685950953208675,-0.9759618584448805,0.9579034469853418,2.2157952664951157,0.1625630300406244,-0.5804533900145584,1
-1.9375909469783092,-0.17731969398680272,0.008678715623769472,0.029185212603997365,-2.4954428203736523,0.9189497736891865,0.026076049648739906,-1.419256860897877,-1.0308608088892757,-0.715156721591022,1.1382576651748806,2.131087366321041,1.4482527392767055,-1.1683777632881576,0.9282317047756482,0.5995271243435685,-0.02668386112799643,0.8153980144566565,-1.6305220446432631,1.5490471575357954,0
1.686467590299455,-1.2862422084149725,0.8758257220067572,1.6106410197692427,-2.022564730163297,-1.054928283440026,0.6155276849500765,-0.6399782136546883,-0.9872123874357965,1.5377931184368334,-0.4780292501471864,1.256856528004847,-1.5490446617430655,0.4457903450620354,-0.9501397748793935,-0.8335203716495349,0.8102376398532303,-0.6487459472770672,0.1706006788727183,1.0774090590471954,0
-0.04954792503496724,1.11058798785593,1.7108721582488733,-0.36736063260806895,-0.38603943203525987,0.3343450808467901,1.250076239786304,-0.5748005526576799,-1.7065097296695346,-1.1003919526661259,0.049903697265852934,-0.07458819440980954,0.46663092921163396,-0.3234958361626922,-0.2368073401478556,-0.8291966577648276,0.9952858501082316,-0.2818867087926966,-0.38492418492128216,-1.441007025890782,1
0.12329332434300228,-0.07943974182064817,0.7837829903936314,0.23758852096152613,-0.3464570791852143,0.5741122260193988,0.7861262777250032,-0.27070415171374873,-0.47375597548158066,1.93208972000797,-1.276987045578449,-1.7469169853815536,0.9898987628372857,-1.3604617557856629,0.23556579243596698,-0.19691560411748626,-0.5979926355142235,1.3573911096960916,0.29748115209011405,-0.2965027691137563,1
-0.029969280976592183,-1.5252347917410314,0.3650316870436368,0.9283973390256491,0.40979034580068024,-0.24722260057761267,0.46021942680921446,-0.21471873292294102,0.5938887336709916,0.42135213629357027,0.23764264601634988,-0.6645019369470397,0.4665319981167934,-1.1591494934222013,0.07678687838171233,-0.03909265532078138,0.5054032444546844,-1.9494272753438135,-0.4411809828230206,-0.03900043871903652,0
1.5782264496668492,-1.4130394725951754,-0.8915816710000132,-0.773473052805934,0.2984999723368536,-1.2975727029914974,-0.4725851069612257,-0.1991738278290869,1.5293932192720003,-1.03390141758579,1.0294520080492222,1.839934160988416,1.28322785901512,1.1866685774960921,-0.7468603210440081,1.2635962060255848,1.5092191240051398,0.6670943602001288,1.2721992639290334,-0.481725079965002,0
0.2232622446761758,1.0774951998932287,0.9481054667424255,-0.7389598437662724,0.7372177332355154,-0.3620401222532169,-0.2473112294997462,0.5495955730228392,0.24629688905930816,2.400986542007314,-0.014637711717584552,0.08718902144816419,-1.2448614062129846,2.4447787497199402,0.9108340184347674,1.3534747274264913,0.9766005343679154,-0.45057904823712036,1.0199721762599536,-0.408412405977982,1
-1.0303051936466379,0.27813517068757604,0.6831774883108109,0.6904672675156022,-0.8953193929734778,-0.7700637421069,0.16484063526787154,0.8474260685679996,-1.347086442633581,-0.6744455127198026,-2.1661563991198887,1.8126761107414724,0.35385885640563447,-0.8701735523307104,-0.2527975179753668,1.41926448594629,-0.4526571960777989,0.644652277605854,-2.3417209393796874,0.4274857421559434,1
-2.2093943460119756,0.24246917697603135,-0.5464870324623391,-1.4388229902769845,1.0276608827545843,-1.226475423366949,-0.5132508067542736,-0.9922476384609,-0.7791531236229067,0.17536863134638409,0.6526279863141933,0.675855767710422,-2.7428594062642286,1.572619908730542,0.5841699746934855,-1.0744472455025849,-1.3184893330071563,2.1334659670015315,0.21610639840197982,1.947141436296837,0
0.5079431106709145,-1.2274457041132705,1.275069131274573,-1.2786193044448926,0.26205603071592215,-0.4607822258073803,-0.21071914350406432,1.5410738826270647,0.8177442573101456,-1.231134111064653,-0.39311127570834253,-0.8490635034866552,0.36261130468312514,0.8691898212144883,0.06753408777555386,-1.1626252081476265,0.2603278294000761,0.5264315180468763,0.19346919604088247,0.2853735602568647,1
-0.6909616662628338,1.8468128815557945,0.23557392092245794,0.011910890687860234,-0.7112171870700217,0.21211168755011697,-0.5698250994142807,0.6716124679353779,0.2739239266864532,0.0433690475702483,0.4076964319946317,-1.2725090346436398,-0.6911963426024806,-1.2782518884831158,0.8430693243899692,-0.35691521437752266,-1.8223660427786428,-1.0362217992474752,-0.09969065255212517,0.7010700585912607,0
-0.6780326924588945,0.3154836408453236,0.09572090387326403,-0.465364295804404,-0.9296332717378845,-0.37487660059613953,-1.0511789206837854,-0.6228985820568053,1.654183461886317,0.03029624551094359,0.5119409748211201,0.9933698729008982,2.4312684809352096,0.2975607302333475,-1.794123901297056,-1.4111576296932395,0.26066163350069727,-0.28095423089075783,0.02293749160428083,-1.4243558626571071,1
-0.373968494826589,1.0319233815455267,0.7872199457752662,-1.2208709836909528,-0.48380168989793815,-1.9585452272210728,-2.3662638987865874,-1.6237030887557318,-2.094987330259387,-0.17001889502802,-0.2495309691375809,-0.33124745394405086,-0.14223735639499588,-0.05288558051021607,0.4368526865651291,1.0382203376622872,-1.504626442856699,0.36830887508785576,0.9239740747027729,-2.499252286377374,0
0.27791281907767473,-0.11362630910349486,-0.39693583600446103,0.876301317666298,-0.08489514577549734,-1.817015298554171,0.7518273308462796,-0.269152867953814,1.8889013364948914,1.1901181270781953,-0.34230939025337265,1.3670274333181598,-1.284185107064479,-0.13238714514925862,0.6019595452480124,-0.3406293604483672,-0.5794680219471376,-1.3897948327942717,0.40892545809133996,0.8286638377723019,0
-0.36432245549096154,-0.16298180805536733,0.8480013780834009,1.1099545170612233,-0.11013088311680126,0.8574978722316192,0.2774751894441829,-0.8470333567799309,-0.6874402905586477,-0.38826815244912394,1.6014881891806645,0.6956406615492265,1.8429205492184055,0.10343643246166044,-2.307728039726854,-0.3094698640958019,1.8753320838960674,-2.68491526053471,0.34783085383141515,0.212252473680836,0
-1.5767510525778763,-0.641818740379168,-1.0792792949377594,0.2544517317449208,-0.0985891644241461,-0.16495599793722523,0.8958225191768844,-0.1839587757519049,-0.5723556215279152,-0.30546508898635116,1.0907352983195102,0.8509626396474218,-0.42618671636099514,-0.228694762697947,0.22231368673728943,-1.3751970951077352,-0.8265947983340809,1.8152599856466844,0.5389337820354886,0.07866610453177406,0
0.14065007468142196,0.8097221002480574,0.3557414335178352,-0.2315767099452541,-0.7533297544177875,-0.7098936896283883,0.48001394142139675,0.5900419306547121,-0.2806398684135675,0.2966118026384883,0.2717539223162007,0.20071322008536174,-0.6655901588686814,-0.1397605188646019,0.4913918133707194,0.8280311498200092,-0.45270033715312474,-0.28322821603138015,-1.160678007272061,-2.4093326684991423,0
0.14711038325730963,-0.9808515639845733,-0.1417779313131648,-1.3029067938305212,0.09039802475750128,0.8695470033257716,1.514114975477748,-0.5386085596482931,1.17573710394335,2.3705150756184046,-0.4013990602511683,-2.0023272556677107,-0.5781426247360463,1.2045267859158002,-1.4461153096122112,-0.3219222315513075,0.9602878183696775,1.2012081705828932,-0.8544030630326739,-1.5568418541100721,0
-0.6105891155760789,-1.5161827218690733,0.6625850286796596,-0.7552646998937322,0.5687984053739802,0.8021840375714454,0.5742668793210242,-2.4003994425230113,-0.2314333742027784,-1.6323454780720301,0.09504896226534609,0.7769364604973819,0.36524014873333854,-1.154703053570155,-0.16409852726998642,0.806949848526043,-0.7365926127710313,0.8189183719780879,1.3230641334986888,0.2653351287748313,0
-0.3957090704636414,-0.662940307863809,-0.3754805127600695,-0.20399923301984194,0.011250910349742644,-0.8684729330083314,0.2267520634812128,-1.2201749725261994,-0.041704306451749835,1.7642168122396884,-0.588434211147267,-0.6206147740232801,-1.0409292083500796,-0.4627240836331831,0.2989427769006404,-0.24666804576738488,-1.2702063147213343,2.0325872987416527,-0.5708193505101353,0.42028241675596306,1
-0.5294947555882632,0.6863383043760107,0.20104651581203475,-0.7725587211191035,0.7051018693417648,-0.02544024754253337,1.1526842898770921,0.2886004685584716,0.22619306406406683,-0.34693801885209397,0.9803746945795643,-0.3744810413114313,-1.0360612454524067,-0.07169667831419561,0.8453596235377903,0.40991678252079883,-1.4995417210271793,-0.5306404621181179,1.260750643040384,-2.3351428808917003,1
-0.8428875216030615,-0.6543838682808101,0.5071003604040124,-1.797732132824816,-0.9601904537563626,1.521362465982484,-0.3607546963626919,2.0571754499032484,0.2375351012607132,-0.3436186758556152,-0.09441000093485137,-0.30581406688748736,0.22041242424818686,-0.3665738775983171,-0.9034155982566773,1.1805348860898708,-0.46748782532780525,-0.8160792117854119,0.14251444782610775,-2.005998268412232,1
